"","day","batch","staining","cell","ID","length","fname","neurite","filament","parent","cellline","species"
"12863","d35","Batch11","stain20190215","Jace","Jace_XVII-1",61.4657411589984,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",10,2,9,"SandraA","Chimpanzee/Bonobo"
"12864","d35","Batch11","stain20190215","Jace","Jace_XVII-1",66.7298546976122,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",25,2,24,"SandraA","Chimpanzee/Bonobo"
"12865","d35","Batch11","stain20190215","Jace","Jace_XVII-1",66.8115328964071,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",23,2,22,"SandraA","Chimpanzee/Bonobo"
"12866","d35","Batch11","stain20190215","Jace","Jace_XVII-1",71.2894481541763,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",10,1,5,"SandraA","Chimpanzee/Bonobo"
"12867","d35","Batch11","stain20190215","Jace","Jace_XVII-1",77.5695222180749,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",3,1,2,"SandraA","Chimpanzee/Bonobo"
"12868","d35","Batch11","stain20190215","Jace","Jace_XVII-1",77.7633740886059,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",5,1,4,"SandraA","Chimpanzee/Bonobo"
"12869","d35","Batch11","stain20190215","Jace","Jace_XVII-1",780.392436343606,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",21,2,19,"SandraA","Chimpanzee/Bonobo"
"12870","d35","Batch11","stain20190215","Jace","Jace_XVII-1",8175.04220201144,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",2,2,0,"SandraA","Chimpanzee/Bonobo"
"12871","d35","Batch11","stain20190215","Jace","Jace_XVII-1",87.3180880414919,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",6,2,5,"SandraA","Chimpanzee/Bonobo"
"12872","d35","Batch11","stain20190215","Jace","Jace_XVII-1",90.3468239668343,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-1.len",7,1,4,"SandraA","Chimpanzee/Bonobo"
"12873","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1006.43340761604,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",13,1,11,"SandraA","Chimpanzee/Bonobo"
"12874","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1035.76231418174,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",10,2,9,"SandraA","Chimpanzee/Bonobo"
"12875","d35","Batch11","stain20190215","Jace","Jace_XVII-2",105.369221248762,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",12,2,11,"SandraA","Chimpanzee/Bonobo"
"12876","d35","Batch11","stain20190215","Jace","Jace_XVII-2",107.850971912513,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",2,2,44,"SandraA","Chimpanzee/Bonobo"
"12877","d35","Batch11","stain20190215","Jace","Jace_XVII-2",108.614281488241,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",20,1,17,"SandraA","Chimpanzee/Bonobo"
"12878","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1087.01355526519,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",25,2,23,"SandraA","Chimpanzee/Bonobo"
"12879","d35","Batch11","stain20190215","Jace","Jace_XVII-2",110.346965224705,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",29,2,28,"SandraA","Chimpanzee/Bonobo"
"12880","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1148.45342289862,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",9,2,7,"SandraA","Chimpanzee/Bonobo"
"12881","d35","Batch11","stain20190215","Jace","Jace_XVII-2",115.160587152458,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",4,1,3,"SandraA","Chimpanzee/Bonobo"
"12882","d35","Batch11","stain20190215","Jace","Jace_XVII-2",119.346773213973,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",20,2,18,"SandraA","Chimpanzee/Bonobo"
"12883","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1206.29568873408,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",8,2,7,"SandraA","Chimpanzee/Bonobo"
"12884","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1225.3171327772,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",41,2,39,"SandraA","Chimpanzee/Bonobo"
"12885","d35","Batch11","stain20190215","Jace","Jace_XVII-2",124.147473484427,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",46,2,45,"SandraA","Chimpanzee/Bonobo"
"12886","d35","Batch11","stain20190215","Jace","Jace_XVII-2",125.383937933778,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",44,2,43,"SandraA","Chimpanzee/Bonobo"
"12887","d35","Batch11","stain20190215","Jace","Jace_XVII-2",125.747858137079,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",9,1,8,"SandraA","Chimpanzee/Bonobo"
"12888","d35","Batch11","stain20190215","Jace","Jace_XVII-2",128.619060284254,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",6,2,4,"SandraA","Chimpanzee/Bonobo"
"12889","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1347.28098782101,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",17,1,16,"SandraA","Chimpanzee/Bonobo"
"12890","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1369.5659111646,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",4,2,3,"SandraA","Chimpanzee/Bonobo"
"12891","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1372.40321770941,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",18,1,16,"SandraA","Chimpanzee/Bonobo"
"12892","d35","Batch11","stain20190215","Jace","Jace_XVII-2",141.076387303384,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",1,1,0,"SandraA","Chimpanzee/Bonobo"
"12893","d35","Batch11","stain20190215","Jace","Jace_XVII-2",144.133671425019,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",1,2,0,"SandraA","Chimpanzee/Bonobo"
"12894","d35","Batch11","stain20190215","Jace","Jace_XVII-2",150.965711592769,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",19,2,18,"SandraA","Chimpanzee/Bonobo"
"12895","d35","Batch11","stain20190215","Jace","Jace_XVII-2",16.6195876480016,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",16,2,14,"SandraA","Chimpanzee/Bonobo"
"12896","d35","Batch11","stain20190215","Jace","Jace_XVII-2",18.1497867222029,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",14,2,12,"SandraA","Chimpanzee/Bonobo"
"12897","d35","Batch11","stain20190215","Jace","Jace_XVII-2",193.248787994897,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",7,1,5,"SandraA","Chimpanzee/Bonobo"
"12898","d35","Batch11","stain20190215","Jace","Jace_XVII-2",1938.50293787556,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",43,2,41,"SandraA","Chimpanzee/Bonobo"
"12899","d35","Batch11","stain20190215","Jace","Jace_XVII-2",205.590175325237,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",23,1,22,"SandraA","Chimpanzee/Bonobo"
"12900","d35","Batch11","stain20190215","Jace","Jace_XVII-2",208.401432779664,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",5,2,4,"SandraA","Chimpanzee/Bonobo"
"12901","d35","Batch11","stain20190215","Jace","Jace_XVII-2",222.333549275929,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",47,2,45,"SandraA","Chimpanzee/Bonobo"
"12902","d35","Batch11","stain20190215","Jace","Jace_XVII-2",225.563868255652,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",27,2,26,"SandraA","Chimpanzee/Bonobo"
"12903","d35","Batch11","stain20190215","Jace","Jace_XVII-2",23.3108021656992,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",28,2,26,"SandraA","Chimpanzee/Bonobo"
"12904","d35","Batch11","stain20190215","Jace","Jace_XVII-2",23.3372956128715,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",35,2,34,"SandraA","Chimpanzee/Bonobo"
"12905","d35","Batch11","stain20190215","Jace","Jace_XVII-2",238.757920342391,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",48,2,2,"SandraA","Chimpanzee/Bonobo"
"12906","d35","Batch11","stain20190215","Jace","Jace_XVII-2",239.54018148579,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",19,1,17,"SandraA","Chimpanzee/Bonobo"
"12907","d35","Batch11","stain20190215","Jace","Jace_XVII-2",242.045804142234,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",25,1,23,"SandraA","Chimpanzee/Bonobo"
"12908","d35","Batch11","stain20190215","Jace","Jace_XVII-2",25.8392517457348,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",26,2,22,"SandraA","Chimpanzee/Bonobo"
"12909","d35","Batch11","stain20190215","Jace","Jace_XVII-2",273.491823153909,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",27,1,24,"SandraA","Chimpanzee/Bonobo"
"12910","d35","Batch11","stain20190215","Jace","Jace_XVII-2",277.065358357642,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",40,2,39,"SandraA","Chimpanzee/Bonobo"
"12911","d35","Batch11","stain20190215","Jace","Jace_XVII-2",282.443381575967,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",24,1,23,"SandraA","Chimpanzee/Bonobo"
"12912","d35","Batch11","stain20190215","Jace","Jace_XVII-2",29.7537512831451,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",17,2,16,"SandraA","Chimpanzee/Bonobo"
"12913","d35","Batch11","stain20190215","Jace","Jace_XVII-2",291.419646110246,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",39,2,33,"SandraA","Chimpanzee/Bonobo"
"12914","d35","Batch11","stain20190215","Jace","Jace_XVII-2",30.4207047200394,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",22,2,21,"SandraA","Chimpanzee/Bonobo"
"12915","d35","Batch11","stain20190215","Jace","Jace_XVII-2",30.8128902487423,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",24,2,23,"SandraA","Chimpanzee/Bonobo"
"12916","d35","Batch11","stain20190215","Jace","Jace_XVII-2",31.6833893684295,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",36,2,35,"SandraA","Chimpanzee/Bonobo"
"12917","d35","Batch11","stain20190215","Jace","Jace_XVII-2",317.197675448037,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",42,2,41,"SandraA","Chimpanzee/Bonobo"
"12918","d35","Batch11","stain20190215","Jace","Jace_XVII-2",32.5794770480542,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",30,2,29,"SandraA","Chimpanzee/Bonobo"
"12919","d35","Batch11","stain20190215","Jace","Jace_XVII-2",34.4121581512613,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",45,2,43,"SandraA","Chimpanzee/Bonobo"
"12920","d35","Batch11","stain20190215","Jace","Jace_XVII-2",34.449985502621,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",18,2,16,"SandraA","Chimpanzee/Bonobo"
"12921","d35","Batch11","stain20190215","Jace","Jace_XVII-2",353.893060892371,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",15,2,14,"SandraA","Chimpanzee/Bonobo"
"12922","d35","Batch11","stain20190215","Jace","Jace_XVII-2",37.3968374657103,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",31,2,29,"SandraA","Chimpanzee/Bonobo"
"12923","d35","Batch11","stain20190215","Jace","Jace_XVII-2",37.6235101474248,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",8,1,7,"SandraA","Chimpanzee/Bonobo"
"12924","d35","Batch11","stain20190215","Jace","Jace_XVII-2",40.2981278803871,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",33,2,28,"SandraA","Chimpanzee/Bonobo"
"12925","d35","Batch11","stain20190215","Jace","Jace_XVII-2",43.3228183234213,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",23,2,21,"SandraA","Chimpanzee/Bonobo"
"12926","d35","Batch11","stain20190215","Jace","Jace_XVII-2",46.9136459020214,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",32,2,22,"SandraA","Chimpanzee/Bonobo"
"12927","d35","Batch11","stain20190215","Jace","Jace_XVII-2",47.9319581171204,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",28,1,20,"SandraA","Chimpanzee/Bonobo"
"12928","d35","Batch11","stain20190215","Jace","Jace_XVII-2",55.0255690535897,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",10,1,8,"SandraA","Chimpanzee/Bonobo"
"12929","d35","Batch11","stain20190215","Jace","Jace_XVII-2",596.269871966849,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",14,1,1,"SandraA","Chimpanzee/Bonobo"
"12930","d35","Batch11","stain20190215","Jace","Jace_XVII-2",60.1471489451152,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",6,1,5,"SandraA","Chimpanzee/Bonobo"
"12931","d35","Batch11","stain20190215","Jace","Jace_XVII-2",60.7424964936559,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",38,2,35,"SandraA","Chimpanzee/Bonobo"
"12932","d35","Batch11","stain20190215","Jace","Jace_XVII-2",62.6364310309757,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",34,2,33,"SandraA","Chimpanzee/Bonobo"
"12933","d35","Batch11","stain20190215","Jace","Jace_XVII-2",64.8499585530334,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",5,1,3,"SandraA","Chimpanzee/Bonobo"
"12934","d35","Batch11","stain20190215","Jace","Jace_XVII-2",67.680130559411,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",21,2,11,"SandraA","Chimpanzee/Bonobo"
"12935","d35","Batch11","stain20190215","Jace","Jace_XVII-2",69.2677082558272,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",7,2,3,"SandraA","Chimpanzee/Bonobo"
"12936","d35","Batch11","stain20190215","Jace","Jace_XVII-2",70.6030425706079,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",13,2,12,"SandraA","Chimpanzee/Bonobo"
"12937","d35","Batch11","stain20190215","Jace","Jace_XVII-2",71.3526562079733,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",12,1,11,"SandraA","Chimpanzee/Bonobo"
"12938","d35","Batch11","stain20190215","Jace","Jace_XVII-2",74.4434649675835,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",21,1,20,"SandraA","Chimpanzee/Bonobo"
"12939","d35","Batch11","stain20190215","Jace","Jace_XVII-2",75.3826049668446,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",22,1,28,"SandraA","Chimpanzee/Bonobo"
"12940","d35","Batch11","stain20190215","Jace","Jace_XVII-2",83.2351602554971,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",0,2,2,"SandraA","Chimpanzee/Bonobo"
"12941","d35","Batch11","stain20190215","Jace","Jace_XVII-2",83.5908300339128,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",11,2,9,"SandraA","Chimpanzee/Bonobo"
"12942","d35","Batch11","stain20190215","Jace","Jace_XVII-2",83.7649539512299,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",11,1,7,"SandraA","Chimpanzee/Bonobo"
"12943","d35","Batch11","stain20190215","Jace","Jace_XVII-2",84.1875520199152,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",37,2,34,"SandraA","Chimpanzee/Bonobo"
"12944","d35","Batch11","stain20190215","Jace","Jace_XVII-2",842.477306539217,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",15,1,14,"SandraA","Chimpanzee/Bonobo"
"12945","d35","Batch11","stain20190215","Jace","Jace_XVII-2",92.1297657555894,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",26,1,24,"SandraA","Chimpanzee/Bonobo"
"12946","d35","Batch11","stain20190215","Jace","Jace_XVII-2",92.2566984144912,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",3,1,1,"SandraA","Chimpanzee/Bonobo"
"12947","d35","Batch11","stain20190215","Jace","Jace_XVII-2",93.7249168915132,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",16,1,14,"SandraA","Chimpanzee/Bonobo"
"12948","d35","Batch11","stain20190215","Jace","Jace_XVII-2",96.2367327592189,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-2.len",2,1,0,"SandraA","Chimpanzee/Bonobo"
"12949","d35","Batch11","stain20190215","Jace","Jace_XVII-3",1017.36940606322,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",27,4,23,"SandraA","Chimpanzee/Bonobo"
"12950","d35","Batch11","stain20190215","Jace","Jace_XVII-3",1026.64612663493,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",29,4,27,"SandraA","Chimpanzee/Bonobo"
"12951","d35","Batch11","stain20190215","Jace","Jace_XVII-3",1079.71621520767,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",20,4,19,"SandraA","Chimpanzee/Bonobo"
"12952","d35","Batch11","stain20190215","Jace","Jace_XVII-3",1159.59079496967,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",22,4,20,"SandraA","Chimpanzee/Bonobo"
"12953","d35","Batch11","stain20190215","Jace","Jace_XVII-3",1204.22812021483,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",17,4,15,"SandraA","Chimpanzee/Bonobo"
"12954","d35","Batch11","stain20190215","Jace","Jace_XVII-3",1272.49444984443,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",4,3,2,"SandraA","Chimpanzee/Bonobo"
"12955","d35","Batch11","stain20190215","Jace","Jace_XVII-3",130.953327714949,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",2,4,1,"SandraA","Chimpanzee/Bonobo"
"12956","d35","Batch11","stain20190215","Jace","Jace_XVII-3",156.577402643237,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",31,4,29,"SandraA","Chimpanzee/Bonobo"
"12957","d35","Batch11","stain20190215","Jace","Jace_XVII-3",170.969671527074,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",5,3,4,"SandraA","Chimpanzee/Bonobo"
"12958","d35","Batch11","stain20190215","Jace","Jace_XVII-3",180.691356551993,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",13,4,11,"SandraA","Chimpanzee/Bonobo"
"12959","d35","Batch11","stain20190215","Jace","Jace_XVII-3",1868.71239675669,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",36,4,34,"SandraA","Chimpanzee/Bonobo"
"12960","d35","Batch11","stain20190215","Jace","Jace_XVII-3",193.269293715356,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",24,4,23,"SandraA","Chimpanzee/Bonobo"
"12961","d35","Batch11","stain20190215","Jace","Jace_XVII-3",223.750396962068,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",33,4,31,"SandraA","Chimpanzee/Bonobo"
"12962","d35","Batch11","stain20190215","Jace","Jace_XVII-3",23.5518793223694,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",12,4,11,"SandraA","Chimpanzee/Bonobo"
"12963","d35","Batch11","stain20190215","Jace","Jace_XVII-3",23.5814756731854,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",8,4,7,"SandraA","Chimpanzee/Bonobo"
"12964","d35","Batch11","stain20190215","Jace","Jace_XVII-3",26.0398476403855,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",32,4,31,"SandraA","Chimpanzee/Bonobo"
"12965","d35","Batch11","stain20190215","Jace","Jace_XVII-3",29.8326990406569,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",10,4,9,"SandraA","Chimpanzee/Bonobo"
"12966","d35","Batch11","stain20190215","Jace","Jace_XVII-3",31.8682282447571,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",14,4,13,"SandraA","Chimpanzee/Bonobo"
"12967","d35","Batch11","stain20190215","Jace","Jace_XVII-3",314.510798740845,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",11,4,9,"SandraA","Chimpanzee/Bonobo"
"12968","d35","Batch11","stain20190215","Jace","Jace_XVII-3",321.652143808785,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",26,4,24,"SandraA","Chimpanzee/Bonobo"
"12969","d35","Batch11","stain20190215","Jace","Jace_XVII-3",34.8523433771352,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",25,4,24,"SandraA","Chimpanzee/Bonobo"
"12970","d35","Batch11","stain20190215","Jace","Jace_XVII-3",35.3779096624821,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",4,4,3,"SandraA","Chimpanzee/Bonobo"
"12971","d35","Batch11","stain20190215","Jace","Jace_XVII-3",399.586227929468,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",18,4,0,"SandraA","Chimpanzee/Bonobo"
"12972","d35","Batch11","stain20190215","Jace","Jace_XVII-3",41.7545741350806,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",9,4,7,"SandraA","Chimpanzee/Bonobo"
"12973","d35","Batch11","stain20190215","Jace","Jace_XVII-3",426.429363729846,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",5,4,3,"SandraA","Chimpanzee/Bonobo"
"12974","d35","Batch11","stain20190215","Jace","Jace_XVII-3",47.5231601804809,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",28,4,27,"SandraA","Chimpanzee/Bonobo"
"12975","d35","Batch11","stain20190215","Jace","Jace_XVII-3",483.999239312299,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",3,4,1,"SandraA","Chimpanzee/Bonobo"
"12976","d35","Batch11","stain20190215","Jace","Jace_XVII-3",52.3438504475236,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",15,4,13,"SandraA","Chimpanzee/Bonobo"
"12977","d35","Batch11","stain20190215","Jace","Jace_XVII-3",567.095126395459,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",6,3,4,"SandraA","Chimpanzee/Bonobo"
"12978","d35","Batch11","stain20190215","Jace","Jace_XVII-3",57.1950893840841,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",30,4,29,"SandraA","Chimpanzee/Bonobo"
"12979","d35","Batch11","stain20190215","Jace","Jace_XVII-3",59.5562600092353,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",21,4,20,"SandraA","Chimpanzee/Bonobo"
"12980","d35","Batch11","stain20190215","Jace","Jace_XVII-3",69.3776533176194,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",6,4,5,"SandraA","Chimpanzee/Bonobo"
"12981","d35","Batch11","stain20190215","Jace","Jace_XVII-3",691.821339997479,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",34,4,18,"SandraA","Chimpanzee/Bonobo"
"12982","d35","Batch11","stain20190215","Jace","Jace_XVII-3",71.8212326499678,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",16,4,15,"SandraA","Chimpanzee/Bonobo"
"12983","d35","Batch11","stain20190215","Jace","Jace_XVII-3",762.543178363906,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",1,4,0,"SandraA","Chimpanzee/Bonobo"
"12984","d35","Batch11","stain20190215","Jace","Jace_XVII-3",77.0945830064198,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",7,4,5,"SandraA","Chimpanzee/Bonobo"
"12985","d35","Batch11","stain20190215","Jace","Jace_XVII-3",838.788733636633,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",35,4,34,"SandraA","Chimpanzee/Bonobo"
"12986","d35","Batch11","stain20190215","Jace","Jace_XVII-3",872.70719857609,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",2,3,0,"SandraA","Chimpanzee/Bonobo"
"12987","d35","Batch11","stain20190215","Jace","Jace_XVII-3",90.5576406059175,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",3,3,2,"SandraA","Chimpanzee/Bonobo"
"12988","d35","Batch11","stain20190215","Jace","Jace_XVII-3",918.113274509364,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",19,4,18,"SandraA","Chimpanzee/Bonobo"
"12989","d35","Batch11","stain20190215","Jace","Jace_XVII-3",93.7601710502691,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",23,4,19,"SandraA","Chimpanzee/Bonobo"
"12990","d35","Batch11","stain20190215","Jace","Jace_XVII-3",95.3461140636508,"lengths/d35/Batch11/stain20190215/Jace/Jace_XVII-3.len",1,3,0,"SandraA","Chimpanzee/Bonobo"
"12991","d35","Batch11","stain20190215","Jace","Jace_XXII",100.983661822716,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",14,2,0,"SandraA","Chimpanzee/Bonobo"
"12992","d35","Batch11","stain20190215","Jace","Jace_XXII",102.811964954752,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",40,3,39,"SandraA","Chimpanzee/Bonobo"
"12993","d35","Batch11","stain20190215","Jace","Jace_XXII",103.243190906902,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",29,3,20,"SandraA","Chimpanzee/Bonobo"
"12994","d35","Batch11","stain20190215","Jace","Jace_XXII",103.576888290512,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",79,3,78,"SandraA","Chimpanzee/Bonobo"
"12995","d35","Batch11","stain20190215","Jace","Jace_XXII",104.707758707787,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",57,3,45,"SandraA","Chimpanzee/Bonobo"
"12996","d35","Batch11","stain20190215","Jace","Jace_XXII",108.487051617934,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",6,2,4,"SandraA","Chimpanzee/Bonobo"
"12997","d35","Batch11","stain20190215","Jace","Jace_XXII",108.974910750798,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",109,3,108,"SandraA","Chimpanzee/Bonobo"
"12998","d35","Batch11","stain20190215","Jace","Jace_XXII",1093.55043929067,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",77,3,76,"SandraA","Chimpanzee/Bonobo"
"12999","d35","Batch11","stain20190215","Jace","Jace_XXII",1094.34169225734,"lengths/d35/Batch11/stain20190215/Jace/Jace_XXII.len",31,3,7,"SandraA","Chimpanzee/Bonobo"
